Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
Apartamento en Venta,Multicentro ,Usado,$447.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,7201135,6,Excelente,4,3,136 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$260.000.000,GESTIGLOVAR,7223790,5,Excelente,3,2,75 m²,75 m²
Apartamento en Venta,Valle del Lili ,Usado,$145.000.000,Anuncio particular,7224616,4,Excelente,3,2,58 m²,58 m²
Apartamento en Venta,El Refugio ,Usado,$290.000.000,Sejnaui & Asociados,7240832,5,None,2,2,73 m²,0 m²
Apartamento en Venta,El Caney ,Usado,$230.000.000,Armekasa Inmobiliaria,7224548,4,Bueno,2,2,65 m²,65 m²
Apartamento en Venta,Valle del Lili ,Usado,$270.000.000,Somos Brokers Inmobiliarios,7209470,4,Bueno,3,2,66 m²,66 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$550.000.000,Gloria Velez,7223785,6,Excelente,3,3,138 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$280.000.000,INCASA inmobiliaria NC Group,7224644,5,Excelente,3,2,84 m²,84 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.500.000,Encasa Real Estate,7220497,5,Excelente,3,2,78 m²,78 m²
Apartamento en Venta,Multicentro ,Usado,$509.000.000,Anuncio particular,7108747,6,Excelente,3,3,169 m²,169 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,La Hacienda ,Usado,$280.000.000,Inmobiliaria Keeper S.A.S.,7052714,5,None,2,2,60 m²,55 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,El Lido ,Usado,$210.000.000,Anuncio particular,7222084,4,None,2,2,67 m²,0 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
Apartamento en Venta,Ciudad Bochalema ,Usado,$145.000.000,Atenas Ventas Inmobiliarias SAS,7050199,4,Remodelado,2,2,59 m²,0 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$190.000.000,Anuncio particular,7220603,4,Excelente,2,2,60 m²,0 m²
Apartamento en Venta,Ciudad 2000 ,Usado,$220.000.000,Ospina Perez & Asociados,7244138,4,Excelente,3,2,70 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$270.000.000,Inmova House,6773989,5,Bueno,3,2,73 m²,73 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,Valle del Lili ,Usado,$280.000.000,GESTIGLOVAR,6217225,5,Excelente,3,2,75 m²,0 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$340.000.000,ABC Inmobiliaria,7218943,5,Bueno,3,2,82 m²,82 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,Quintas de Don Simón ,Usado,$370.000.000,Anuncio particular,7220848,5,None,4,3,84 m²,84 m²
Apartamento en Venta,El Ingenio ,Usado,$37.000.000,Anuncio particular,7222209,5,Excelente,3,3,90 m²,95 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,Ciudad Pacífica ,Usado,$153.000.000,Su Bien Inmobiliario,7237160,4,Bueno,3,2,54 m²,54 m²
Apartamento en Venta,El Refugio ,Usado,$240.000.000,Holguin y Holguin S.A.S,7058920,4,Excelente,3,2,103 m²,103 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,El Refugio ,Usado,$285.000.000,Century 21 Racines,7219614,5,Excelente,2,2,78 m²,66 m²
Apartamento en Venta,Primero de Mayo ,Usado,$280.000.000,Anuncio particular,7222802,4,Excelente,3,2,80 m²,80 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,Valle del Lili ,Usado,$275.000.000,Suma Inmobiliaria SAS,6495607,4,Bueno,3,2,77 m²,77 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$795.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,6530801,6,Excelente,4,4,157 m²,0 m²
Nova Condominio Club,Valle del Lili ,Proyecto,$398.512.537,CONSTRUCTORA MELENDEZ S.A.,4292262,5,En construcción,3,2,"80,04 m²","70,69 m²"
Apartamento en Venta,Santa Elena ,Usado,$172.000.000,Somos Brokers Inmobiliarios,7249298,3,Bueno,4,3,110 m²,110 m²
Apartamento en Venta,Cañasgordas ,Usado,$500.000.000,Gestion Inmobiliaria SAS,6776835,6,Excelente,3,3,120 m²,0 m²
Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
Apartamento en Venta,Valle del Lili ,Usado,$188.000.000,Dominium Solutions,7239118,4,Excelente,3,2,60 m²,60 m²
Apartamento en Venta,Nueva Tequendama ,Usado,$225.000.000,Anuncio particular,7222006,5,Excelente,3,1,57 m²,57 m²
Apartamento en Venta,Cuarto de Legua ,Usado,$218.000.000,Multibienes Ltda,7098708,5,Bueno,3,3,70 m²,70 m²
Apartamento en Venta,El Limonar ,Usado,$255.000.000,Ospina Perez & Asociados,7229845,4,Excelente,2,2,85 m²,0 m²
Apartamento en Venta,Melendez ,Usado,$85.000.000,Evaluaciones Inmobiliarias,7215625,2,Bueno,2,1,50 m²,50 m²
Apartamento en Venta,Seminario ,Usado,$259.000.000,Encasa Real Estate,7220478,5,Excelente,3,2,72 m²,72 m²
Apartamento en Venta,Valle del Lili ,Usado,$240.000.000,Urbania Propiedades,7081493,4,None,3,2,71 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$240.000.000,Anuncio particular,7223541,5,Excelente,2,2,68 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.500.000,Encasa Real Estate,7220497,5,Excelente,3,2,78 m²,78 m²
Apartamento en Venta,Multicentro ,Usado,$509.000.000,Anuncio particular,7108747,6,Excelente,3,3,169 m²,169 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,La Hacienda ,Usado,$280.000.000,Inmobiliaria Keeper S.A.S.,7052714,5,None,2,2,60 m²,55 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,Ciudad Bochalema ,Usado,$220.000.000,Guillermo Ortiz Inmobiliaria - Pasto,7143162,4,Excelente,3,2,55 m²,0 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
Apartamento en Venta,Pampa Linda ,Usado,$210.000.000,Multibienes Ltda,7201054,5,Bueno,2,2,72 m²,0 m²
Apartamento en Venta,Santa Anita ,Usado,$250.000.000,Anuncio particular,7219870,5,Excelente,3,3,75 m²,0 m²
Apartamento en Venta,El Refugio ,Usado,$380.000.000,Bolsa De Propiedades,6033728,4,None,4,3,121 m²,110 m²
Apartamento en Venta,El Ingenio ,Usado,$215.000.000,INCASA inmobiliaria NC Group,7219216,5,None,2,2,60 m²,60 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,Quintas de Don Simón ,Usado,$248.000.000,Anuncio particular,7220309,5,None,3,3,80 m²,80 m²
Apartamento en Venta,Valle del Lili ,Usado,$320.000.000,Inmobiliaria JR,7226551,5,None,3,2,115 m²,115 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,El Refugio ,Usado,$250.000.000,Ospina Perez & Asociados,7227349,4,Excelente,2,2,100 m²,0 m²
MASS APARTAMENTOS,Zona Sur ,Proyecto,$99.695.000,SKEMA PROMOTORA,6933707,3,Sobre planos,2,1,"42,53 m²","39,17 m²"
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,Ciudad Jardín ,Usado,$299.000.000,Facundo Y Asociados S.A.S,6777660,6,None,2,2,61 m²,61 m²
Apartamento en Venta,Valle del Lili ,Usado,$172.000.000,Century 21 Racines,7127283,4,Bueno,2,2,60 m²,60 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,El Refugio ,Usado,$250.000.000,HV Inmobiliaria,7128892,4,Bueno,4,4,85 m²,80 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.000.000,Grupo Activa Inmobiliaria,7246022,5,Bueno,3,2,74 m²,74 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,Altos de Santa Elena ,Usado,$67.000.000,Anuncio particular,7218314,1,Bueno,3,1,47 m²,0 m²
Apartamento en Venta,Melendez ,Usado,$120.000.000,Casa 360,7102116,3,None,3,1,60 m²,56 m²
Nova Condominio Club,Valle del Lili ,Proyecto,$398.512.537,CONSTRUCTORA MELENDEZ S.A.,4292262,5,En construcción,3,2,"80,04 m²","70,69 m²"
Apartamento en Venta,El Refugio ,Usado,$230.000.000,Tu Casa Tu Credito,6405933,4,Excelente,3,2,72 m²,72 m²
Apartamento en Venta,La Hacienda ,Usado,$360.000.000,Ospina Perez & Asociados,7227785,5,Excelente,3,3,87 m²,0 m²
Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
Apartamento en Venta,Ciudad Bochalema ,Usado,$180.000.000,Anuncio particular,7219440,4,None,3,2,56 m²,0 m²
MASS APARTAMENTOS,Zona Sur ,Proyecto,$102.112.000,SKEMA PROMOTORA,6933707,3,Sobre planos,2,1,"42,53 m²","39,17 m²"
Apartamento en Venta,Altos De Santa Helena ,Usado,$108.000.000,Anuncio particular,7220368,3,None,2,1,4.352 m²,4.352 m²
Apartamento en Venta,Cuarto de Legua ,Usado,$230.000.000,ALFA FINCA RAIZ INMOBILIARIA SAS,7233345,5,None,3,2,72 m²,72 m²
Apartamento en Venta,El Ingenio ,Usado,$390.000.000,Casa 360,7243069,6,None,3,3,114 m²,109 m²
Apartamento en Venta,El Caney ,Usado,$140.000.000,GIA ABOGADOS INTEGRALES INMOBILIARIA,7219580,4,None,2,2,52 m²,0 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$670.000.000,I.E.I Internacional Élite Inmobiliaria SAS,7196178,6,Bueno,None,None,125 m²,125 m²
Apartamento en Venta,Pance ,Usado,$380.000.000,Marketing Inmobiliario Cali,6908422,6,Excelente,3,3,88 m²,88 m²
Apartamento en Venta,Quintas de Don Simón ,Usado,$500.000.000,Sansilvestre Group Inmobiliaria,7000461,5,Excelente,3,3,158 m²,158 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,BOCHALEMA ,Usado,$178.000.000,7bienes Inmobiliaria,7072020,4,Excelente,3,2,60 m²,60 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
Apartamento en Venta,San Joaquín ,Usado,$285.000.000,PRC PROPIEDAD RAIZ COLOMBIA S.A.S.,7217557,5,Bueno,3,2,70 m²,70 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Apartamento en Venta,El Limonar ,Usado,$220.000.000,MAKALAN INTERNACIONAL GRUPO INMOBILIARIO SA,7061095,4,None,3,2,64 m²,64 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$650.000.000,Ospina Perez & Asociados,7229932,6,Excelente,3,3,118 m²,0 m²
Apartamento en Venta,La Hacienda ,Usado,$295.000.000,Ospina Perez & Asociados,7217959,4,Excelente,3,2,84 m²,0 m²
Apartamento en Venta,Mayapan Las Vegas ,Usado,$420.000.000,Sejnaui & Asociados,7229976,5,None,3,3,120 m²,0 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,Alférez Real ,Usado,$180.000.000,Anuncio particular,7217558,3,None,3,2,63 m²,63 m²
Apartamento en Venta,El Guabal ,Usado,$150.000.000,Anuncio particular,7217919,3,Bueno,3,1,65 m²,70 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,El Refugio ,Usado,$276.000.000,Anuncio particular,7217193,4,None,4,2,103 m²,103 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$255.000.000,MAGNA INMUEBLES,7119179,4,Excelente,3,2,72 m²,0 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$240.000.000,CONSULTORES OCHOA PENAGOS,6703719,5,Bueno,3,2,84 m²,84 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,Nueva Tequendama ,Usado,$450.000.000,Casas y Mas Cali,7233650,5,Bueno,3,2,136 m²,136 m²
Apartamento en Venta,Valle del Lili ,Usado,$180.000.000,VELOZA INMOBILIARIA,7230059,4,Bueno,3,2,57 m²,57 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,Valle del Lili ,Usado,$400.000.000,MAKALAN INTERNACIONAL GRUPO INMOBILIARIO SA,6588897,5,None,3,2,80 m²,80 m²
Apartamento en Venta,Valle del Lili ,Usado,$260.000.000,Anuncio particular,7217285,5,None,3,2,90 m²,90 m²
CATANIA,Valle del Lili ,Proyecto,$166.790.000,CONSTRUCTORA BOLIVAR CALI S.A,7121669,4,Sobre planos,1,1,"62,39 m²","56,93 m²"
Apartamento en Venta,El Dorado ,Usado,$180.000.000,Biven Inmobiliaria,7234887,3,None,3,2,60 m²,60 m²
Tierralinda del Parque,Ciudad Bochalema ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,6728039,4,Sobre planos,2,2,"58,43 m²","52,63 m²"
Apartamento en Venta,El Caney ,Usado,$270.000.000,Ospina Perez & Asociados,7229796,4,Excelente,4,2,85 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$320.000.000,Ospina Perez & Asociados,7217813,5,Excelente,2,2,91 m²,0 m²
Tierralinda del Parque,Ciudad Bochalema ,Proyecto,$164.850.000,CONSTRUCTORA MELENDEZ S.A.,6728039,4,Sobre planos,2,2,"58,43 m²","52,63 m²"
Apartamento en Venta,Valle del Lili ,Usado,$258.500.000,PRO BROKERS INMOBILIARIA,7151972,4,None,2,2,72 m²,72 m²
Aguamarina,Valle del Lili ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7110915,4,Sobre planos,2,2,"61,67 m²","55,45 m²"
Tierralinda del Parque,Ciudad Bochalema ,Proyecto,$160.664.000,CONSTRUCTORA MELENDEZ S.A.,6728039,4,Sobre planos,2,2,"58,43 m²","52,63 m²"
Apartamento en Venta,El Refugio ,Usado,$163.000.000,Anuncio particular,7217252,3,Excelente,3,2,58 m²,58 m²
Apartamento en Venta,Ciudad 2000 ,Usado,$138.000.000,MAKALAN INTERNACIONAL GRUPO INMOBILIARIO SA,6629308,3,None,3,1,60 m²,60 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.500.000,Encasa Real Estate,7220497,5,Excelente,3,2,78 m²,78 m²
Apartamento en Venta,Multicentro ,Usado,$509.000.000,Anuncio particular,7108747,6,Excelente,3,3,169 m²,169 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,La Hacienda ,Usado,$280.000.000,Inmobiliaria Keeper S.A.S.,7052714,5,None,2,2,60 m²,55 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,Pance ,Usado,$750.000.000,SOFIA PEÑA,7246765,6,Excelente,4,5,159 m²,159 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
Apartamento en Venta,El Cedro ,Usado,$210.000.000,Anuncio particular,7216922,4,Excelente,4,2,123 m²,0 m²
Apartamento en Venta,La Hacienda ,Usado,$430.000.000,Bolsa De Propiedades,7217665,5,None,3,2,90 m²,98 m²
Apartamento en Venta,Valle del Lili ,Usado,$189.000.000,La Casa De Mis Sueños,7242143,4,Bueno,3,2,65 m²,0 m²
Apartamento en Venta,Pance ,Usado,$620.000.000,A Y C inmobiliarios S.A.S,7242476,5,Bueno,3,4,138 m²,138 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,Cañaverales ,Usado,$118.000.000,SOLUCIONES INMOBILIARIAS PROFESIONALES,7037583,3,Bueno,3,1,60 m²,58 m²
Apartamento en Venta,El Caney ,Usado,$177.000.000,Metro Inmobiliario SAS,7121630,4,Excelente,2,2,55 m²,55 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,Ciudad Jardín ,Usado,$380.000.000,Century 21 Racines,7217960,6,Bueno,None,None,71 m²,71 m²
Apartamento en Venta,Valle del Lili ,Usado,$178.000.000,Comercio Inmobiliario.com - Cali,7227869,4,Bueno,3,2,59 m²,59 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,Zona Sur ,Usado,$240.000.000,Anuncio particular,7216165,4,Excelente,2,2,64 m²,0 m²
Apartamento en Venta,Valle del Lili ,Usado,$205.000.000,Somos Brokers Inmobiliarios,7201271,5,Bueno,2,2,54 m²,54 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,Ciudad Jardín ,Usado,$530.000.000,Evaluaciones Inmobiliarias,7040803,6,Bueno,3,2,92 m²,92 m²
Apartamento en Venta,Pance ,Usado,$1.325.000.000,MAKALAN INTERNACIONAL GRUPO INMOBILIARIO SA,7216704,6,None,4,3,190 m²,212 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,Valle del Lili ,Usado,$270.000.000,Anuncio particular,7215513,4,Excelente,3,2,76 m²,76 m²
Apartamento en Venta,Valle del Lili ,Usado,$205.000.000,Somos Brokers Inmobiliarios,7190960,5,Bueno,2,2,65 m²,65 m²
Nova Condominio Club,Valle del Lili ,Proyecto,$398.512.537,CONSTRUCTORA MELENDEZ S.A.,4292262,5,En construcción,3,2,"80,04 m²","70,69 m²"
Apartamento en Venta,Primero de Mayo ,Usado,$173.000.000,Anuncio particular,7215997,3,None,2,1,59 m²,0 m²
Apartamento en Venta,El Ingenio ,Usado,$540.000.000,Negocios Inmobiliarios Acovil,7169673,5,Bueno,3,3,145 m²,145 m²
Tierralinda de la Planicie,Ciudad Pacífica ,Proyecto,$172.140.000,CONSTRUCTORA MELENDEZ S.A.,7217724,4,Sobre planos,2,1,"61,5 m²","55,53 m²"
Apartamento en Venta,Valle del Lili ,Usado,$268.000.000,I.E.I Internacional Élite Inmobiliaria SAS,7225443,5,Bueno,3,2,87 m²,87 m²
Apartamento en Venta,Valle del Lili ,Usado,$195.000.000,Gloria Velez,7226009,4,Excelente,3,2,53 m²,0 m²
Apartamento en Venta,El Ingenio ,Usado,$520.000.000,Ospina Perez & Asociados,7247187,4,Excelente,4,4,190 m²,0 m²
Apartamento en Venta,El Refugio ,Usado,$238.000.000,GIA ABOGADOS INTEGRALES INMOBILIARIA,7238162,5,None,3,2,73 m²,0 m²
Apartamento en Venta,Zona Sur ,Usado,$430.000.000,Anuncio particular,7216738,5,Excelente,3,2,75 m²,67 m²
Apartamento en Venta,El Ingenio ,Usado,$320.000.000,Casa 360,7085174,6,None,3,3,104 m²,96 m²
Apartamento en Venta,Valle del Lili ,Usado,$258.000.000,Encasa Real Estate,7233495,4,Excelente,2,2,72 m²,72 m²
Apartamento en Venta,Mayapan Las Vegas ,Usado,$520.000.000,Bolsa De Propiedades,7216287,5,None,3,3,130 m²,126 m²
Apartamento en Venta,Valle del Lili ,Usado,$265.500.000,Encasa Real Estate,7220497,5,Excelente,3,2,78 m²,78 m²
Apartamento en Venta,Multicentro ,Usado,$509.000.000,Anuncio particular,7108747,6,Excelente,3,3,169 m²,169 m²
TRIBECA,La Selva ,Proyecto,$202.218.000,MARVAL CALI,5992559,4,En construcción,2,2,"56,76 m²","46,82 m²"
Apartamento en Venta,La Hacienda ,Usado,$280.000.000,Inmobiliaria Keeper S.A.S.,7052714,5,None,2,2,60 m²,55 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$350.000.000,Anuncio particular,7139475,5,Excelente,3,2,95 m²,87 m²
Tierralinda de la Pradera,Zona Sur ,Proyecto,$305.664.064,CONSTRUCTORA MELENDEZ S.A.,6836856,5,Sobre planos,3,2,"75,66 m²","67,75 m²"
Apartamento en Venta,Valle del Lili ,Usado,$260.000.000,Ospina Perez & Asociados,7229801,4,Excelente,2,2,74 m²,0 m²
SAONA,Ciudad Jardín ,Proyecto,$518.127.000,MARVAL CALI,4990436,6,En construcción,3,3,"93,92 m²","84,89 m²"
Apartamento en Venta,Pance ,Usado,$460.000.000,NARANJO CHICUE INMOBILIARIA Y CONSTRUCTORA SAS,6272193,6,None,3,3,103 m²,92 m²
Apartamento en Venta,Ciudad Bochalema ,Usado,$160.000.000,Anuncio particular,7215414,4,Excelente,3,2,60 m²,60 m²
Apartamento en Venta,Nápoles ,Usado,$141.000.000,Bienes y Propiedades,6978829,3,Excelente,3,2,67 m²,0 m²
Apartamento en Venta,Las Vegas de Comfandi ,Usado,$135.000.000,Anuncio particular,7215471,3,Excelente,3,1,50 m²,55 m²
FIORINO,San Fernando ,Proyecto,$444.459.000,MARVAL CALI,5320631,5,En construcción,3,3,"87,11 m²","75,17 m²"
Nova Condominio Plus,Valle del Lili ,Proyecto,$515.937.790,CONSTRUCTORA MELENDEZ S.A.,4944016,5,Sobre planos,3,3,"99,61 m²","91,3 m²"
Apartamento en Venta,La Hacienda ,Usado,$395.000.000,Inmobiliaria y Servicios Integrales Cielo Azul,7214551,5,Excelente,3,3,92 m²,0 m²
Apartamento en Venta,El Caney ,Usado,$185.000.000,Anuncio particular,7215421,4,Excelente,3,2,60 m²,0 m²
ANTARES PANCE,Pance ,Proyecto,$656.300.000,SOLANILLAS S. A.,3429330,6,Sobre planos,3,4,114 m²,0 m²
Apartamento en Venta,La Hacienda ,Usado,$420.000.000,Sansilvestre Group Inmobiliaria,7031716,5,Excelente,3,2,96 m²,96 m²
Apartamento en Venta,La Hacienda ,Usado,$300.000.000,ROJAS HOUSE INMOBILIARIA,6461860,5,Bueno,3,2,72 m²,72 m²
BELATERRA AREIA,Zona Sur ,Proyecto,$299.766.000,MARVAL CALI,5355815,4,En construcción,3,2,"77,38 m²","68,77 m²"
Apartamento en Venta,El Limonar ,Usado,$250.000.000,Encasa Real Estate,6886512,5,Excelente,3,2,60 m²,60 m²
Apartamento en Venta,La Selva ,Usado,$137.000.000,Suma Inmobiliaria SAS,7238164,3,Bueno,2,1,50 m²,50 m²
VIOLETAS DEL CASTILLO,El Castillo ,Proyecto,$344.922.478,CONSTRUCTORA EL CASTILLO S.A.,6724706,5,En construcción,3,2,"108,24 m²","93,36 m²"
Apartamento en Venta,Seminario ,Usado,$230.000.000,MAKALAN INTERNACIONAL GRUPO INMOBILIARIO SA,7203048,4,None,3,2,72 m²,72 m²
Apartamento en Venta,Valle del Lili ,Usado,$179.000.000,Anuncio particular,7215434,4,Excelente,3,2,60 m²,60 m²
BEST LIVING APARTAESTUDIOS,Ciudad Bochalema ,Proyecto,$175.240.000,NUEVO URBANISMO,7186005,5,Sobre planos,1,1,"33,7 m²","30,67 m²"
Apartamento en Venta,Ciudad Bochalema ,Usado,$195.000.000,Anuncio particular,7215140,4,None,2,2,60 m²,60 m²
Apartamento en Venta,Valle del Lili ,Usado,$175.000.000,VIVE SOLUCIONES INMOBILIARIAS,7097233,3,Excelente,2,2,60 m²,60 m²
